name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"ETwaun Moore","Chicago Bulls",2016-02-08,2015,6460,1610612741,400828661,1,6,04,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-220,131,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-10,2015,6475,1610612744,400828686,3,5,19,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",89,244,0,0.00,,0.00,0.00
"Mo Williams","Cleveland Cavaliers",2016-02-08,2015,2178,1610612739,400828662,3,1,04,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",236,-6,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-02-18,2015,4004,1610612759,0,2,11,39,0,"Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",-83,164,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-08,2015,2444,1610612739,400828662,3,2,36,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",14,247,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2016-02-23,2015,6454,1610612762,400828730,3,6,48,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",0,264,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-02-08,2015,1966,1610612739,400828662,3,1,47,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-104,223,0,0.00,,0.00,0.00
"Trey Burke","Utah Jazz",2016-02-23,2015,2579260,1610612762,400828730,4,4,32,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",174,183,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-02-08,2015,3005,1610612758,400828662,2,6,21,1,"Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",233,-11,0,0.00,,0.00,0.00
"Rodney Hood","Utah Jazz",2016-02-23,2015,2581177,1610612762,400828730,5,0,51,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",99,224,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2016-02-01,2015,2999547,1610612743,400828614,1,5,20,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-169,193,0,0.00,,0.00,0.00
"Toney Douglas","New Orleans Pelicans",2016-02-23,2015,3949086,1610612740,400828728,1,1,48,0,"Jump Shot","3PT Field Goal",28,"Washington Wizards",-92,272,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-08,2015,3064514,1610612747,400828663,4,0,02,0,"Jump Shot","3PT Field Goal",27,"Indiana Pacers",-29,278,0,0.00,,0.00,0.00
"Derrick Favors","Utah Jazz",2016-02-23,2015,4257,1610612762,400828730,2,11,37,0,"Jump Shot","2PT Field Goal",16,"Houston Rockets",17,160,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-02-08,2015,3064514,1610612747,400828663,1,10,25,1,"Jump Shot","2PT Field Goal",21,"Indiana Pacers",9,213,0,0.00,,0.00,0.00
"Jared Dudley","Washington Wizards",2016-02-20,2015,3201,1610612764,400828707,2,8,15,1,"Jump Shot","2PT Field Goal",17,"Miami Heat",84,159,0,0.00,,0.00,0.00
"Rajon Rondo","Sacramento Kings",2016-02-08,2015,3026,1610612758,400828662,1,0,35,0,"Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-237,2,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-21,2015,3012,1610612761,400828716,2,7,29,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",133,210,0,0.00,,0.00,0.00
"Mo Williams","Cleveland Cavaliers",2016-02-08,2015,2178,1610612739,400828662,4,10,47,0,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",130,120,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-02-23,2015,4258,1610612758,400828729,3,11,15,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",96,228,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-02-01,2015,2527963,1610612753,400828613,4,8,33,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",101,224,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2016-02-23,2015,6580,1610612764,400828728,2,7,23,1,"Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",43,203,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-02-08,2015,4258,1610612758,400828662,2,2,08,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",48,183,0,0.00,,0.00,0.00
"Garrett Temple","Washington Wizards",2016-02-23,2015,4023,1610612764,400828728,1,7,22,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",215,174,0,0.00,,0.00,0.00
"Cameron Bairstow","Chicago Bulls",2016-02-08,2015,2528354,1610612741,400828661,2,11,47,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",0,178,0,0.00,,0.00,0.00
"Richaun Holmes","Philadelphia 76ers",2016-02-23,2015,2993370,1610612755,400828727,3,3,12,0,"Jump Shot","2PT Field Goal",14,"Orlando Magic",132,56,0,0.00,,0.00,0.00
"Pau Gasol","Chicago Bulls",2016-02-08,2015,996,1610612741,400828661,3,7,12,0,"Jump Shot","3PT Field Goal",23,"Charlotte Hornets",-238,26,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-02-23,2015,6588,1610612753,400828727,2,9,08,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-204,160,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-02-08,2015,6479,1610612766,400828661,4,6,41,0,"Jump Shot","2PT Field Goal",11,"Chicago Bulls",10,110,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-02-20,2015,6461,1610612764,400828707,1,2,25,0,"Jump Shot","2PT Field Goal",16,"Miami Heat",-161,16,0,0.00,,0.00,0.00
"Pau Gasol","Chicago Bulls",2016-02-08,2015,996,1610612741,400828661,1,6,48,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",42,165,0,0.00,,0.00,0.00
"Jabari Parker","Milwaukee Bucks",2016-02-19,2015,3056600,1610612749,400828700,4,10,54,1,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",-102,136,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2016-02-02,2015,6609,1610612749,400828620,4,10,38,0,"Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",127,120,0,0.00,,0.00,0.00
"Paul Pierce","Los Angeles Clippers",2016-02-20,2015,662,1610612746,400828709,4,3,50,0,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",-142,224,0,0.00,,0.00,0.00
"Mike Dunleavy","Chicago Bulls",2016-02-08,2015,1708,1610612741,400828661,3,10,06,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-22,247,0,0.00,,0.00,0.00
"Cameron Payne","Oklahoma City Thunder",2016-02-11,2015,3064230,1610612760,400828689,4,7,04,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-99,242,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-02-08,2015,3133628,1610612754,400828663,1,4,29,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",6,193,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-02-23,2015,4258,1610612758,400828729,3,10,13,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-176,174,0,0.00,,0.00,0.00
"ETwaun Moore","Chicago Bulls",2016-02-08,2015,6460,1610612741,400828661,2,4,31,1,"Jump Shot","3PT Field Goal",23,"Charlotte Hornets",-233,8,0,0.00,,0.00,0.00
"Bryce DejeanJones","New Orleans Pelicans",2016-02-23,2015,2991475,1610612740,400828728,3,10,28,0,"Jump Shot","2PT Field Goal",21,"Washington Wizards",-120,183,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-02-08,2015,4305,1610612755,400828664,4,0,29,0,"Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",89,139,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2016-02-19,2015,6637,1610612737,400828695,3,7,41,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",76,232,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-02-08,2015,3064482,1610612741,400828661,4,10,59,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",159,200,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-02-19,2015,6591,1610612757,400828702,3,2,03,1,"Jump Shot","3PT Field Goal",22,"Golden State Warriors",-227,7,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-02-08,2015,110,1610612747,400828663,2,4,56,0,"Jump Shot","2PT Field Goal",13,"Indiana Pacers",138,-16,0,0.00,,0.00,0.00
"Brandon Jennings","Orlando Magic",2016-02-23,2015,3997,1610612753,400828727,2,10,52,0,"Jump Shot","2PT Field Goal",17,"Philadelphia 76ers",-32,174,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-08,2015,3135048,1610612755,400828664,2,1,56,0,"Jump Shot","2PT Field Goal",3,"Los Angeles Clippers",-30,0,0,0.00,,0.00,0.00
"Trevor Ariza","Houston Rockets",2016-02-23,2015,2426,1610612745,400828730,3,9,01,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",96,223,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-02-08,2015,6634,1610612755,400828664,2,1,27,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",228,-11,0,0.00,,0.00,0.00
"Joe Johnson","Brooklyn Nets",2016-02-23,2015,1007,1610612751,400828731,1,0,41,0,"Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",97,160,0,0.00,,0.00,0.00
"Arron Afflalo","New York Knicks",2016-02-04,2015,3187,1610612752,400828633,3,4,33,1,"Jump Shot","2PT Field Goal",5,"Detroit Pistons",50,7,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-02-10,2015,3005,1610612758,400828678,3,7,40,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-183,180,0,0.00,,0.00,0.00
"Sasha Vujacic","New York Knicks",2016-02-04,2015,2421,1610612752,400828633,2,10,28,0,"Jump Shot","2PT Field Goal",15,"Detroit Pistons",86,131,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-23,2015,6606,1610612757,400828731,3,3,12,0,"Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-197,198,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-02-08,2015,4251,1610612754,400828663,2,5,26,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-243,75,0,0.00,,0.00,0.00
"Marvin Williams","Charlotte Hornets",2016-02-10,2015,2797,1610612766,400828676,3,5,58,1,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-237,-6,0,0.00,,0.00,0.00
"Kenneth Faried","Denver Nuggets",2016-02-01,2015,6433,1610612743,400828614,3,9,13,1,"Jump Shot","2PT Field Goal",16,"Toronto Raptors",-166,3,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2016-02-23,2015,3448,1610612751,400828731,2,1,45,0,"Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",74,205,0,0.00,,0.00,0.00
"Mike Dunleavy","Chicago Bulls",2016-02-08,2015,1708,1610612741,400828661,2,6,22,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",146,208,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2016-02-10,2015,2995706,1610612753,400828677,2,11,15,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",58,244,0,0.00,,0.00,0.00
"Taj Gibson","Chicago Bulls",2016-02-08,2015,3986,1610612741,400828661,2,5,44,0,"Jump Shot","2PT Field Goal",6,"Charlotte Hornets",-66,16,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-02-21,2015,4032,1610612742,400828717,1,8,09,1,"Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",146,38,0,0.00,,0.00,0.00
"Kirk Hinrich","Chicago Bulls",2016-02-08,2015,1981,1610612741,400828661,2,3,55,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",187,164,0,0.00,,0.00,0.00
Nene,"Washington Wizards",2016-02-23,2015,,1610612764,400828728,4,7,54,0,"Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",-101,87,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-02-08,2015,3416,1610612766,400828661,1,7,07,1,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-25,242,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-02-21,2015,1017,1610612763,400828716,1,9,37,1,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",-160,61,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-02-08,2015,6634,1610612755,400828664,2,11,46,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-47,244,0,0.00,,0.00,0.00
"Luis Scola","Toronto Raptors",2016-02-21,2015,1781,1610612761,400828716,3,9,25,0,"Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",228,-6,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-02-08,2015,1966,1610612739,400828662,3,4,00,1,"Jump Shot","2PT Field Goal",21,"Sacramento Kings",104,185,0,0.00,,0.00,0.00
"Omri Casspi","Sacramento Kings",2016-02-23,2015,3554,1610612758,400828729,2,6,28,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-140,218,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2016-02-03,2015,6603,1610612766,400828622,2,11,37,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-150,203,0,0.00,,0.00,0.00
"Kevin Durant","Oklahoma City Thunder",2016-02-19,2015,3202,1610612760,400828699,1,11,28,1,"Jump Shot","2PT Field Goal",14,"Indiana Pacers",104,95,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2016-02-01,2015,3015,1610612737,400828610,1,6,41,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-55,237,0,0.00,,0.00,0.00
"Bryce DejeanJones","New Orleans Pelicans",2016-02-23,2015,2991475,1610612740,400828728,4,8,44,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,-11,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-08,2015,3135048,1610612755,400828664,1,8,30,1,"Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",2,141,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-10,2015,3135048,1610612755,400828678,1,5,50,1,"Jump Shot","2PT Field Goal",9,"Sacramento Kings",0,95,0,0.00,,0.00,0.00
"Marcus Morris","Detroit Pistons",2016-02-01,2015,6462,1610612765,400828609,2,6,51,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",174,180,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-02-23,2015,6588,1610612753,400828727,4,11,45,1,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",-124,134,0,0.00,,0.00,0.00
"Doug McDermott","Chicago Bulls",2016-02-08,2015,2528588,1610612741,400828661,2,9,42,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",158,190,0,0.00,,0.00,0.00
"Pablo Prigioni","Los Angeles Clippers",2016-02-20,2015,4182,1610612746,400828709,4,0,05,1,"Jump Shot","3PT Field Goal",29,"Golden State Warriors",-181,237,0,0.00,,0.00,0.00
"Jamal Crawford","Los Angeles Clippers",2016-02-08,2015,165,1610612746,400828664,5,1,19,0,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",107,120,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-02-23,2015,6591,1610612757,400828731,4,7,54,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",232,23,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-08,2015,3135048,1610612755,400828664,4,0,01,0,"Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-156,80,0,0.00,,0.00,0.00
"James Anderson","Sacramento Kings",2016-02-10,2015,4242,1610612758,400828678,3,8,23,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",241,-6,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-08,2015,2444,1610612739,400828662,3,6,07,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-228,120,0,0.00,,0.00,0.00
"PJ Hairston","Memphis Grizzlies",2016-02-21,2015,2594816,1610612763,400828716,1,8,38,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",130,203,0,0.00,,0.00,0.00
"Darrell Arthur","Denver Nuggets",2016-02-01,2015,3413,1610612743,400828614,2,7,51,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",197,159,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-02-21,2015,6581,1610612738,400828712,1,11,30,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-240,11,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2016-02-02,2015,4011,1610612750,400828621,1,11,37,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-194,-6,0,0.00,,0.00,0.00
"Zach Randolph","Memphis Grizzlies",2016-02-21,2015,1017,1610612763,400828716,2,5,50,0,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",-43,190,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-02-02,2015,3032977,1610612749,400828620,3,4,08,1,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",-35,3,0,0.00,,0.00,0.00
"Jared Dudley","Washington Wizards",2016-02-18,2015,3201,1610612764,0,2,1,04,0,"Jump Shot","2PT Field Goal",20,"Utah Jazz",104,178,0,0.00,,0.00,0.00
"Joe Johnson","Brooklyn Nets",2016-02-08,2015,1007,1610612751,400828665,4,5,10,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",194,154,0,0.00,,0.00,0.00
"Trey Burke","Utah Jazz",2016-02-18,2015,2579260,1610612762,0,4,9,39,0,"Jump Shot","2PT Field Goal",3,"Washington Wizards",28,21,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-08,2015,3449,1610612739,400828662,1,6,39,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,36,0,0.00,,0.00,0.00
"Darren Collison","Sacramento Kings",2016-02-23,2015,3973,1610612758,400828729,3,0,55,1,"Jump Shot","2PT Field Goal",17,"Denver Nuggets",-99,139,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-02-08,2015,4305,1610612755,400828664,4,2,18,0,"Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-45,70,0,0.00,,0.00,0.00
"James Jones","Cleveland Cavaliers",2016-02-21,2015,2009,1610612739,400828711,4,1,39,1,"Jump Shot","2PT Field Goal",22,"Oklahoma City Thunder",-217,57,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-02-08,2015,4305,1610612755,400828664,4,1,43,0,"Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",-130,165,0,0.00,,0.00,0.00
"Brandon Bass","Los Angeles Lakers",2016-02-21,2015,2745,1610612747,400828718,2,4,25,1,"Jump Shot","2PT Field Goal",12,"Chicago Bulls",122,21,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-04,2015,6606,1610612757,400828635,2,1,30,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-130,223,0,0.00,,0.00,0.00
"Jared Dudley","Washington Wizards",2016-02-23,2015,3201,1610612764,400828728,4,3,30,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",133,237,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-02-08,2015,3064482,1610612741,400828661,3,5,48,0,"Jump Shot","2PT Field Goal",15,"Charlotte Hornets",158,16,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-02-23,2015,6461,1610612764,400828728,3,1,22,0,"Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",-135,21,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2016-02-01,2015,2999547,1610612743,400828614,1,5,46,0,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",187,16,0,0.00,,0.00,0.00
"Dante Cunningham","New Orleans Pelicans",2016-02-23,2015,3974,1610612740,400828728,3,7,17,1,"Jump Shot","2PT Field Goal",19,"Washington Wizards",195,33,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-02-08,2015,3136776,1610612747,400828663,3,0,21,0,"Jump Shot","2PT Field Goal",15,"Indiana Pacers",-11,151,0,0.00,,0.00,0.00
"Serge Ibaka","Oklahoma City Thunder",2016-02-21,2015,3439,1610612760,400828711,2,5,10,0,"Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",-1,56,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-02-08,2015,6479,1610612766,400828661,3,10,59,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",69,242,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-02-23,2015,4237,1610612764,400828728,1,7,56,0,"Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-133,111,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-08,2015,3024,1610612746,400828664,3,9,11,0,"Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",122,160,0,0.00,,0.00,0.00
"Goran Dragic","Miami Heat",2016-02-20,2015,3423,1610612748,400828707,3,4,39,0,"Jump Shot","2PT Field Goal",13,"Washington Wizards",-60,124,0,0.00,,0.00,0.00
"Patrick Patterson","Toronto Raptors",2016-02-02,2015,4264,1610612761,400828619,4,10,33,0,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",-232,-11,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-02-19,2015,110,1610612747,400828705,3,4,28,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-96,223,0,0.00,,0.00,0.00
"Randy Foye","Denver Nuggets",2016-02-08,2015,3003,1610612743,400828665,4,6,55,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",230,-21,0,0.00,,0.00,0.00
"OJ Mayo","Milwaukee Bucks",2016-02-20,2015,3450,1610612749,400828706,1,11,41,1,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",61,234,0,0.00,,0.00,0.00
"Randy Foye","Denver Nuggets",2016-02-08,2015,3003,1610612743,400828665,4,7,41,1,"Jump Shot","3PT Field Goal",26,"Brooklyn Nets",-58,262,0,0.00,,0.00,0.00
"Patrick Beverley","Houston Rockets",2016-02-23,2015,3964,1610612745,400828730,5,3,20,0,"Jump Shot","2PT Field Goal",22,"Utah Jazz",-30,228,0,0.00,,0.00,0.00
"Monta Ellis","Indiana Pacers",2016-02-01,2015,2751,1610612754,400828608,3,4,02,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-133,218,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2016-02-11,2015,6580,1610612764,400828688,3,10,39,0,"Jump Shot","2PT Field Goal",21,"Milwaukee Bucks",-161,136,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-02-01,2015,4004,1610612759,400828613,4,8,41,0,"Jump Shot","2PT Field Goal",12,"Orlando Magic",119,-34,0,0.00,,0.00,0.00
"Paul Pierce","Los Angeles Clippers",2016-02-18,2015,662,1610612746,0,3,6,52,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",213,124,0,0.00,,0.00,0.00
"Trevor Ariza","Houston Rockets",2016-02-02,2015,2426,1610612745,400828618,3,2,43,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",230,3,0,0.00,,0.00,0.00
"Wayne Ellington","Brooklyn Nets",2016-02-23,2015,3981,1610612751,400828731,1,4,58,0,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",209,16,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2016-02-08,2015,2995706,1610612753,400828667,3,0,07,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-243,36,0,0.00,,0.00,0.00
"Darren Collison","Sacramento Kings",2016-02-23,2015,3973,1610612758,400828729,4,9,31,0,"Jump Shot","2PT Field Goal",18,"Denver Nuggets",132,134,0,0.00,,0.00,0.00
"TJ McConnell","Philadelphia 76ers",2016-02-08,2015,2530530,1610612755,400828664,2,3,55,0,"Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",-107,28,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-02-21,2015,609,1610612742,400828717,1,10,29,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-40,267,0,0.00,,0.00,0.00
"Wesley Johnson","Los Angeles Clippers",2016-02-08,2015,4247,1610612746,400828664,1,0,26,0,"Jump Shot","2PT Field Goal",21,"Philadelphia 76ers",166,129,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-02-21,2015,4004,1610612759,400828713,4,6,34,0,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",60,174,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-02-04,2015,3992,1610612745,400828636,3,5,06,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-183,164,0,0.00,,0.00,0.00
"Norris Cole","New Orleans Pelicans",2016-02-23,2015,6431,1610612740,400828728,4,11,01,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",25,46,0,0.00,,0.00,0.00
"Darren Collison","Sacramento Kings",2016-02-08,2015,3973,1610612758,400828662,2,9,52,0,"Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",55,80,0,0.00,,0.00,0.00
"Jonas Valanciunas","Toronto Raptors",2016-02-19,2015,6477,1610612761,400828696,1,4,48,1,"Jump Shot","2PT Field Goal",15,"Chicago Bulls",156,31,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-02-08,2015,6442,1610612739,400828662,4,3,10,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-233,3,0,0.00,,0.00,0.00
"Jared Dudley","Washington Wizards",2016-02-23,2015,3201,1610612764,400828728,3,7,25,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",145,228,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-02-08,2015,3005,1610612758,400828662,1,9,16,1,"Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",-168,116,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-02-23,2015,2527963,1610612753,400828727,3,8,35,0,"Jump Shot","2PT Field Goal",5,"Philadelphia 76ers",-42,36,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2016-02-08,2015,2999547,1610612743,400828665,1,3,37,1,"Jump Shot","2PT Field Goal",12,"Brooklyn Nets",107,67,0,0.00,,0.00,0.00
"Kyle Anderson","San Antonio Spurs",2016-02-19,2015,2993874,1610612759,400828705,3,11,45,0,"Jump Shot","2PT Field Goal",14,"Los Angeles Lakers",-106,100,0,0.00,,0.00,0.00
"Pau Gasol","Chicago Bulls",2016-02-08,2015,996,1610612741,400828661,1,7,27,1,"Jump Shot","2PT Field Goal",12,"Charlotte Hornets",63,105,0,0.00,,0.00,0.00
