name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Enes Kanter","Oklahoma City Thunder",2016-04-05,2015,6447,1610612760,400829047,2,11,34,0,"Jump Shot","2PT Field Goal",3,"Denver Nuggets",2,33,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-04-11,2015,3449,1610612739,400829090,3,7,22,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",128,213,0,0.00,,0.00,0.00
"Frank Kaminsky","Charlotte Hornets",2016-04-01,2015,,1610612766,400829015,3,2,04,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-142,218,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-04-12,2015,3133628,1610612754,400829099,4,11,00,0,"Jump Shot","2PT Field Goal",20,"New York Knicks",145,139,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-04-03,2015,6479,1610612766,400829031,2,0,52,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",122,218,0,0.00,,0.00,0.00
"Matthew Dellavedova","Cleveland Cavaliers",2016-04-11,2015,2489716,1610612739,400829090,4,5,42,0,"Jump Shot","2PT Field Goal",15,"Atlanta Hawks",-88,124,0,0.00,,0.00,0.00
"Jordan Hamilton","New Orleans Pelicans",2016-04-03,2015,6436,1610612740,400829030,4,11,11,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-227,77,0,0.00,,0.00,0.00
"Rashad Vaughn","Milwaukee Bucks",2016-04-11,2015,3137733,1610612749,400829091,1,6,56,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-238,-5,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-04-06,2015,6606,1610612757,400829058,3,8,39,0,"Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",55,272,0,0.00,,0.00,0.00
"Vince Carter","Memphis Grizzlies",2016-04-12,2015,136,1610612763,400829103,1,6,25,0,"Jump Shot","2PT Field Goal",20,"Los Angeles Clippers",-107,174,0,0.00,,0.00,0.00
"Devin Harris","Dallas Mavericks",2016-04-06,2015,2382,1610612742,400829057,4,8,24,0,"Jump Shot","3PT Field Goal",22,"Houston Rockets",-227,16,0,0.00,,0.00,0.00
"Kelly Oubre","Washington Wizards",2016-04-11,2015,,1610612764,400829093,4,9,36,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",79,237,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-04-01,2015,3136193,1610612756,400829024,1,5,52,0,"Jump Shot","2PT Field Goal",16,"Washington Wizards",122,110,0,0.00,,0.00,0.00
"Seth Curry","Sacramento Kings",2016-04-09,2015,2326307,1610612758,400829080,1,0,27,0,"Jump Shot","2PT Field Goal",16,"Oklahoma City Thunder",-78,141,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-04-02,2015,6619,1610612761,400829027,4,0,00,0,"Jump Shot","3PT Field Goal",26,"San Antonio Spurs",28,267,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-04-11,2015,609,1610612742,400829097,3,7,53,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",115,213,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-04-06,2015,4032,1610612742,400829057,1,5,31,0,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-228,41,0,0.00,,0.00,0.00
"Blake Griffin","Los Angeles Clippers",2016-04-10,2015,3989,1610612746,400829083,2,4,17,0,"Jump Shot","2PT Field Goal",15,"Dallas Mavericks",-42,149,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-04-03,2015,2489663,1610612738,400829040,1,0,26,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",155,218,0,0.00,,0.00,0.00
"Jason Terry","Houston Rockets",2016-04-10,2015,841,1610612745,400829082,3,0,21,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-232,-1,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-04-02,2015,6459,1610612741,400829026,4,7,35,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",102,229,0,0.00,,0.00,0.00
"Patrick Beverley","Houston Rockets",2016-04-10,2015,3964,1610612745,400829082,4,4,30,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-119,223,0,0.00,,0.00,0.00
"Derrick Williams","New York Knicks",2016-04-03,2015,6480,1610612752,400829038,3,10,41,0,"Jump Shot","2PT Field Goal",20,"Indiana Pacers",-125,159,0,0.00,,0.00,0.00
"Jordan Hill","Indiana Pacers",2016-04-13,2015,3994,1610612754,400829112,2,2,17,0,"Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",-184,46,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-04-06,2015,2489663,1610612738,400829055,3,1,00,0,"Jump Shot","2PT Field Goal",22,"New Orleans Pelicans",161,151,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-04-11,2015,2489663,1610612738,400829092,1,0,00,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",74,160,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-04-03,2015,3133628,1610612754,400829038,2,6,44,1,"Jump Shot","2PT Field Goal",19,"New York Knicks",51,185,0,0.00,,0.00,0.00
"Jerian Grant","New York Knicks",2016-04-10,2015,2531047,1610612752,400829089,3,0,02,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-68,237,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-04-02,2015,6459,1610612741,400829026,4,7,07,0,"Jump Shot","2PT Field Goal",13,"Detroit Pistons",-2,139,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-04-10,2015,25,1610612747,400829082,4,10,35,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-79,237,0,0.00,,0.00,0.00
"Kyle Anderson","San Antonio Spurs",2016-04-02,2015,2993874,1610612759,400829027,4,10,56,1,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",-30,195,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2016-04-10,2015,3978,1610612761,400829089,3,11,47,0,"Jump Shot","2PT Field Goal",19,"New York Knicks",78,178,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-04-03,2015,6459,1610612741,400829037,1,1,59,0,"Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-122,11,0,0.00,,0.00,0.00
"Toney Douglas","New Orleans Pelicans",2016-04-11,2015,3949086,1610612740,400829095,2,1,07,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",209,129,0,0.00,,0.00,0.00
"Will Barton","Denver Nuggets",2016-04-02,2015,6579,1610612743,400829028,4,0,22,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",161,185,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-04-13,2015,6634,1610612755,400829109,2,3,28,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-217,124,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-04-03,2015,2527963,1610612753,400829035,1,5,02,0,"Jump Shot","2PT Field Goal",16,"Memphis Grizzlies",61,154,0,0.00,,0.00,0.00
"Jerian Grant","New York Knicks",2016-04-12,2015,2531047,1610612752,400829099,4,3,01,1,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-191,178,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-04-01,2015,2527963,1610612753,400829020,4,9,46,0,"Jump Shot","3PT Field Goal",22,"Milwaukee Bucks",227,-24,0,0.00,,0.00,0.00
"James Ennis","New Orleans Pelicans",2016-04-11,2015,2579321,1610612740,400829095,3,10,55,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-187,175,0,0.00,,0.00,0.00
"Steve Blake","Detroit Pistons",2016-04-02,2015,1994,1610612765,400829026,3,0,45,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-38,249,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-04-09,2015,2444,1610612739,400829078,1,9,37,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",194,169,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-04-03,2015,6459,1610612741,400829037,3,6,39,0,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-230,65,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-04-09,2015,6591,1610612757,400829079,1,6,55,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-243,-19,0,0.00,,0.00,0.00
"Mo Williams","Cleveland Cavaliers",2016-04-06,2015,2178,1610612739,400829052,2,9,31,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-219,146,0,0.00,,0.00,0.00
"Andre Roberson","Oklahoma City Thunder",2016-04-11,2015,2530596,1610612760,400829096,1,4,53,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",-227,8,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2016-04-03,2015,6478,1610612753,400829035,2,0,32,0,"Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",-184,120,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-04-11,2015,6442,1610612739,400829090,3,9,50,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",78,234,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-04-06,2015,3064514,1610612747,400829059,3,5,49,0,"Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",94,165,0,0.00,,0.00,0.00
"Solomon Hill","Indiana Pacers",2016-04-10,2015,2488958,1610612754,400829086,3,5,57,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",232,21,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-04-01,2015,3059319,1610612750,400829021,3,3,57,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",110,218,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2016-04-10,2015,2583639,1610612753,400829087,1,8,46,0,"Jump Shot","2PT Field Goal",5,"Miami Heat",-40,41,0,0.00,,0.00,0.00
"Dion Waiters","Oklahoma City Thunder",2016-04-06,2015,6628,1610612760,400829058,3,4,20,0,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-161,8,0,0.00,,0.00,0.00
"Nerlens Noel","Philadelphia 76ers",2016-04-10,2015,2991280,1610612755,400829084,5,3,18,0,"Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-120,2,0,0.00,,0.00,0.00
"Raymond Felton","Dallas Mavericks",2016-04-03,2015,2753,1610612742,400829033,1,5,36,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-119,213,0,0.00,,0.00,0.00
"Wayne Ellington","Brooklyn Nets",2016-04-11,2015,3981,1610612751,400829093,2,6,59,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",236,0,0,0.00,,0.00,0.00
"Tim Duncan","San Antonio Spurs",2016-04-02,2015,215,1610612759,400829027,2,2,49,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",105,141,0,0.00,,0.00,0.00
"Devin Harris","Dallas Mavericks",2016-04-10,2015,2382,1610612742,400829083,3,2,11,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-246,2,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-04-06,2015,1975,1610612752,400829056,4,2,57,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-179,175,0,0.00,,0.00,0.00
"Hollis Thompson","Philadelphia 76ers",2016-04-12,2015,6634,1610612755,400829101,2,0,41,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-153,200,0,0.00,,0.00,0.00
"Al Jefferson","Charlotte Hornets",2016-04-06,2015,2389,1610612766,400829056,3,1,00,1,"Jump Shot","2PT Field Goal",5,"New York Knicks",-58,2,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2016-04-12,2015,2177,1610612759,400829102,1,2,51,0,"Jump Shot","2PT Field Goal",8,"Oklahoma City Thunder",79,38,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-04-06,2015,6479,1610612766,400829056,1,6,57,0,"Jump Shot","2PT Field Goal",13,"New York Knicks",-92,101,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2016-04-10,2015,2999547,1610612743,400829085,3,9,47,1,"Jump Shot","2PT Field Goal",19,"Utah Jazz",-189,46,0,0.00,,0.00,0.00
"Terry Rozier","Boston Celtics",2016-04-06,2015,3074752,1610612738,400829055,4,9,52,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",238,13,0,0.00,,0.00,0.00
"Sean Kilpatrick","Brooklyn Nets",2016-04-10,2015,2488689,1610612751,400829086,3,3,49,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-110,229,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-04-06,2015,4240,1610612738,400829055,1,8,29,0,"Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-76,159,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-04-11,2015,609,1610612742,400829097,3,8,18,0,"Jump Shot","2PT Field Goal",16,"Utah Jazz",-150,65,0,0.00,,0.00,0.00
"Henry Sims","Brooklyn Nets",2016-04-06,2015,6647,1610612751,400829054,4,2,15,0,"Jump Shot","3PT Field Goal",26,"Washington Wizards",174,198,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-04-12,2015,4004,1610612759,400829102,3,4,46,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,2,0,0.00,,0.00,0.00
"Blake Griffin","Los Angeles Clippers",2016-04-03,2015,3989,1610612746,400829034,1,8,50,0,"Jump Shot","2PT Field Goal",14,"Washington Wizards",-6,144,0,0.00,,0.00,0.00
"Toney Douglas","New Orleans Pelicans",2016-04-11,2015,3949086,1610612740,400829095,1,6,53,1,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",24,239,0,0.00,,0.00,0.00
"DJ Augustin","Denver Nuggets",2016-04-02,2015,3415,1610612743,400829028,2,11,22,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-4,252,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-04-10,2015,2798,1610612742,400829083,2,8,27,1,"Jump Shot","2PT Field Goal",22,"Los Angeles Clippers",-189,126,0,0.00,,0.00,0.00
"Tobias Harris","Detroit Pistons",2016-04-06,2015,6440,1610612765,400829053,4,5,23,1,"Jump Shot","3PT Field Goal",23,"Orlando Magic",236,-10,0,0.00,,0.00,0.00
"Tobias Harris","Detroit Pistons",2016-04-12,2015,6440,1610612765,400829100,3,10,55,0,"Jump Shot","2PT Field Goal",4,"Miami Heat",-38,26,0,0.00,,0.00,0.00
"Sergey Karasev","Brooklyn Nets",2016-04-03,2015,2959745,1610612751,400829030,4,10,50,0,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",2,151,0,0.00,,0.00,0.00
"Norman Powell","Toronto Raptors",2016-04-12,2015,2595516,1610612761,400829101,4,8,27,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-238,36,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-04-01,2015,6442,1610612739,400829018,5,3,22,1,"Jump Shot","3PT Field Goal",22,"Atlanta Hawks",-223,16,0,0.00,,0.00,0.00
"Alan Williams","Phoenix Suns",2016-04-11,2015,2579326,1610612756,400829098,4,10,04,0,"Jump Shot","2PT Field Goal",4,"Sacramento Kings",38,19,0,0.00,,0.00,0.00
"Wayne Ellington","Brooklyn Nets",2016-04-03,2015,3981,1610612751,400829030,1,8,16,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-37,252,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-04-11,2015,6430,1610612741,400829095,4,2,40,1,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",138,203,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-04-03,2015,6581,1610612738,400829040,4,8,51,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",40,237,0,0.00,,0.00,0.00
"Doug McDermott","Chicago Bulls",2016-04-11,2015,2528588,1610612741,400829095,4,4,55,0,"Jump Shot","2PT Field Goal",8,"New Orleans Pelicans",-61,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-04-02,2015,6450,1610612759,400829027,2,8,43,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",163,183,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-10,2015,2528426,1610612747,400829082,4,11,06,1,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,43,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-06,2015,2528426,1610612747,400829059,4,2,56,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",119,242,0,0.00,,0.00,0.00
"Duje Dukan","Sacramento Kings",2016-04-13,2015,2528244,1610612758,400829111,2,1,14,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-241,23,0,0.00,,0.00,0.00
"Blake Griffin","Los Angeles Clippers",2016-04-06,2015,3989,1610612746,400829059,2,6,49,0,"Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",-68,164,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-04-13,2015,3064482,1610612741,400829109,2,8,27,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",0,242,0,0.00,,0.00,0.00
"Tobias Harris","Detroit Pistons",2016-04-05,2015,6440,1610612765,400829042,1,11,32,1,"Jump Shot","2PT Field Goal",18,"Miami Heat",-189,13,0,0.00,,0.00,0.00
"Gerald Green","Miami Heat",2016-04-12,2015,2761,1610612748,400829100,2,4,27,0,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",-148,214,0,0.00,,0.00,0.00
"Devin Harris","Dallas Mavericks",2016-04-06,2015,2382,1610612742,400829057,3,0,14,0,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-11,239,0,0.00,,0.00,0.00
"Luol Deng","Miami Heat",2016-04-12,2015,2429,1610612748,400829100,4,1,07,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-122,228,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-04-01,2015,3416,1610612766,400829015,1,4,03,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-163,190,0,0.00,,0.00,0.00
"Alan Anderson","Washington Wizards",2016-04-11,2015,6569,1610612764,400829093,3,0,42,0,"Jump Shot","2PT Field Goal",5,"Brooklyn Nets",-40,31,0,0.00,,0.00,0.00
"Patty Mills","San Antonio Spurs",2016-04-02,2015,4004,1610612759,400829027,2,9,30,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",-237,-1,0,0.00,,0.00,0.00
"Langston Galloway","New York Knicks",2016-04-10,2015,2530572,1610612752,400829089,3,1,04,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",-178,18,0,0.00,,0.00,0.00
"Kemba Walker","Charlotte Hornets",2016-04-06,2015,6479,1610612766,400829056,3,8,57,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-165,193,0,0.00,,0.00,0.00
"Ersan Ilyasova","Orlando Magic",2016-04-11,2015,2767,1610612753,400829091,3,11,44,1,"Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",163,21,0,0.00,,0.00,0.00
"Shane Larkin","Brooklyn Nets",2016-04-06,2015,2596158,1610612751,400829054,3,11,42,0,"Jump Shot","2PT Field Goal",11,"Washington Wizards",68,95,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2016-04-11,2015,6454,1610612762,400829097,3,0,28,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",148,195,0,0.00,,0.00,0.00
"Sean Kilpatrick","Brooklyn Nets",2016-04-06,2015,2488689,1610612751,400829054,2,7,41,0,"Jump Shot","3PT Field Goal",28,"Washington Wizards",-161,234,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-04-10,2015,110,1610612747,400829082,3,6,55,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",230,87,0,0.00,,0.00,0.00
"Rondae HollisJefferson","Brooklyn Nets",2016-04-06,2015,3064291,1610612751,400829054,1,3,09,0,"Jump Shot","3PT Field Goal",26,"Washington Wizards",-17,262,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-04-11,2015,3136195,1610612750,400829094,3,10,12,1,"Jump Shot","2PT Field Goal",20,"Houston Rockets",101,175,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2016-04-06,2015,6478,1610612753,400829053,4,5,05,0,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",-109,146,0,0.00,,0.00,0.00
"Rodney Hood","Utah Jazz",2016-04-10,2015,2581177,1610612762,400829085,1,7,51,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-32,247,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-04-02,2015,4305,1610612755,400829025,4,4,18,0,"Jump Shot","2PT Field Goal",19,"Indiana Pacers",-27,193,0,0.00,,0.00,0.00
"Thabo Sefolosha","Atlanta Hawks",2016-04-11,2015,3028,1610612737,400829090,2,4,35,0,"Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",225,57,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-04-03,2015,6472,1610612738,400829040,1,5,03,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",140,214,0,0.00,,0.00,0.00
"Trey Lyles","Utah Jazz",2016-04-10,2015,3136196,1610612762,400829085,1,10,28,1,"Jump Shot","2PT Field Goal",21,"Denver Nuggets",-176,124,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-04-03,2015,6581,1610612738,400829040,1,7,06,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",148,208,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-04-11,2015,4249,1610612762,400829097,4,0,17,1,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",138,229,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-04-03,2015,4032,1610612742,400829033,3,7,29,1,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-210,151,0,0.00,,0.00,0.00
"Justise Winslow","Miami Heat",2016-04-10,2015,3135047,1610612748,400829087,2,6,37,0,"Jump Shot","2PT Field Goal",18,"Orlando Magic",-78,169,0,0.00,,0.00,0.00
"Randy Foye","Oklahoma City Thunder",2016-04-06,2015,3003,1610612760,400829058,3,7,15,0,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-176,203,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2016-04-10,2015,3112335,1610612743,400829085,2,3,17,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",125,218,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-04-06,2015,4032,1610612742,400829057,3,10,05,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-187,151,0,0.00,,0.00,0.00
"Joe Ingles","Utah Jazz",2016-04-13,2015,2968436,1610612762,400829115,4,8,38,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-78,234,0,0.00,,0.00,0.00
"Shane Larkin","Brooklyn Nets",2016-04-01,2015,2596158,1610612751,400829017,4,4,50,0,"Jump Shot","2PT Field Goal",16,"New York Knicks",-122,110,0,0.00,,0.00,0.00
"Ty Lawson","Indiana Pacers",2016-04-12,2015,4000,1610612754,400829099,4,0,34,0,"Jump Shot","2PT Field Goal",20,"New York Knicks",-110,174,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2016-04-02,2015,2983,1610612759,400829027,3,4,32,1,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",-166,72,0,0.00,,0.00,0.00
"Robert Covington","Philadelphia 76ers",2016-04-10,2015,2490620,1610612755,400829084,2,5,44,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",184,180,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-04-03,2015,609,1610612742,400829033,4,11,19,1,"Jump Shot","2PT Field Goal",18,"Minnesota Timberwolves",20,188,0,0.00,,0.00,0.00
"Gerald Green","Miami Heat",2016-04-10,2015,2761,1610612748,400829087,4,1,15,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",161,183,0,0.00,,0.00,0.00
"Maurice Harkless","Portland Trail Blazers",2016-04-06,2015,6591,1610612757,400829058,4,7,32,0,"Jump Shot","2PT Field Goal",4,"Oklahoma City Thunder",10,41,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2016-04-10,2015,2991042,1610612755,400829084,2,11,13,0,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-233,47,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2016-04-06,2015,2531210,1610612757,400829058,4,10,48,0,"Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",-7,57,0,0.00,,0.00,0.00
"Anthony Morrow","Oklahoma City Thunder",2016-04-11,2015,3474,1610612760,400829096,2,0,39,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",104,224,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2016-04-02,2015,6446,1610612761,400829027,1,4,08,0,"Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-189,174,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-04-11,2015,25,1610612747,400829096,4,4,13,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-235,21,0,0.00,,0.00,0.00
"Aaron Brooks","Chicago Bulls",2016-04-05,2015,3192,1610612741,400829045,3,2,32,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",174,175,0,0.00,,0.00,0.00
"Caron Butler","Sacramento Kings",2016-04-11,2015,1705,1610612758,400829098,1,0,31,0,"Jump Shot","2PT Field Goal",12,"Phoenix Suns",-125,21,0,0.00,,0.00,0.00
"Matt Barnes","Memphis Grizzlies",2016-04-03,2015,1765,1610612763,400829035,4,1,02,1,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-94,228,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-04-13,2015,609,1610612742,400829110,1,7,15,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",9,242,0,0.00,,0.00,0.00
"Wayne Ellington","Brooklyn Nets",2016-04-01,2015,3981,1610612751,400829017,3,5,06,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",209,126,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-04-11,2015,4032,1610612742,400829097,3,10,52,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",230,80,0,0.00,,0.00,0.00
"George Hill","Indiana Pacers",2016-04-03,2015,3438,1610612754,400829038,1,4,57,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-88,228,0,0.00,,0.00,0.00
"Josh Richardson","Miami Heat",2016-04-10,2015,2581190,1610612748,400829087,4,9,28,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",235,57,0,0.00,,0.00,0.00
"Marcin Gortat","Washington Wizards",2016-04-01,2015,2758,1610612764,400829024,3,6,48,1,"Jump Shot","2PT Field Goal",14,"Phoenix Suns",-143,-5,0,0.00,,0.00,0.00
